PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Composición,Embalaje,Picture1,AllPicturesZIP,DeliveryPlant
1009108,110959,501-30-05135,BARNETT,BARNE SPRINGS CLUTCH,Kit de muelles de embrague BARNETT,27.83,23.00,13.80,501-30-05135,1,7320208190,0,1,"<p justify>Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.<br><br></p><ul><li justify>Lote de 5</li></ul>","
Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.Lote de 5",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,277,102,127,91,24,,,https://api.mybihr.com/medias/1009108-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE4MjB8aW1hZ2UvanBlZ3xhR1ZtTDJoaVppODRPVEE0TXpBNU1UWTRNVFU0THpFd01Ea3hNRGd0TVY4NE1EQlhlRGd3TUVnfGU4NzJkYzZiNTUwNzA4NGViNGJmNTRlMjZkZjI5NjM0NGUwMTA3OTAzNmQ0ZmQyMmFkYWVmZDZmMTBiN2JmOTQ,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009158,110645,501-58-06037,BARNETT,BARNE SPRINGS CLUTCH,Kit de muelles de embrague BARNETT,33.08,27.34,16.40,501-58-06037,0,7320208190,0,1,"<p justify>Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.<br><br></p><ul><li justify>Lote de 6</li></ul>","
Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.Lote de 6",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,492,118,147,88,38,,,,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009090,120022,401-48-041003,BARNETT,BARNE PLATE STEEL,Separador de embrague BARNETT,10.49,8.67,5.20,401-48-041003,0,8714105000,0,1,"<p justify>Discos de acero templado Barnett: reducen la vibración, testados para responder eficazmente.</p>","
Discos de acero templado Barnett: reducen la vibración, testados para responder eficazmente.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,129,35,104,103,12,,,https://api.mybihr.com/medias/1009090-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTYzNjR8aW1hZ2UvanBlZ3xhREk1TDJneU15ODRPVEF3T0RnMU16RTFOakUwTHpFd01Ea3dPVEF0TVY4NE1EQlhlRGd3TUVnfDIwMDgwODhmNzI4MDJmN2Y2ODI4MjEwNDEzYjM4YTc2MGIzYmVkY2RjNGQxYjY5YzE4OWYwZDRjMGQyM2VmODk,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009105,110752,501-25-06043,BARNETT,BARNE SPRINGS CLUTCH,Kit de muelles de embrague BARNETT,33.08,27.34,16.40,501-25-06043,0,7320208190,0,1,"<p justify>Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.<br><br></p><ul><li justify>Lote de 6</li></ul>","
Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.Lote de 6",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,411,116,146,88,32,,,https://api.mybihr.com/medias/1009105-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE4MTF8aW1hZ2UvanBlZ3xhRE16TDJnMk5DODRPVE00TWpVM056UXpPVEF5THpFd01Ea3hNRFV0TVY4NE1EQlhlRGd3TUVnfDJlNTFmOWU3MzkxZDA1YTA5MzQxNDhiZjdhMTI5OGE1MWZhNjMzY2I2NmQ4OWRkZDQwOWE5ZTZmYmJlMWNiMTI,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009109,110868,501-32-05049,BARNETT,BARNE SPRINGS CLUTCH,Kit de muelles de embrague BARNETT,27.83,23.00,13.80,501-32-05049,0,7320208190,0,1,"<p justify>Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.<br><br></p><ul><li justify>Lote de 5</li></ul>","
Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.Lote de 5",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,411,116,146,88,32,,,https://api.mybihr.com/medias/1009109-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE4MTF8aW1hZ2UvanBlZ3xhRGt6TDJnME9TODRPVEE1TVRrNU5qY3hNekkyTHpFd01Ea3hNRGt0TVY4NE1EQlhlRGd3TUVnfDcxZmViZmIxYzM1MmU5NGM5YmZlYzQ1NGJhZjY1MTQ2YzQ2NzQ5NThjYjEzODZkYzBkNThiZTY5OTViNTBhMWQ,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009112,110735,501-35-05040,BARNETT,BARNE SPRINGS CLUTCH,Kit de muelles de embrague BARNETT,30.99,25.61,15.37,501-35-05040,4,7320208190,0,1,"<p justify>Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.<br><br></p><ul><li justify>Lote de 5</li></ul>","
Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.Lote de 5",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,411,55,146,88,32,,,https://api.mybihr.com/medias/1009112-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE4MTF8aW1hZ2UvanBlZ3xhR05tTDJnNE5TODRPVEF3T1RrMk16WTJNelkyTHpFd01Ea3hNVEl0TVY4NE1EQlhlRGd3TUVnfGViYTc1ZTExZDVkMjRiZGEwZWFlYTFkMmQ5MmI3MTcxN2U3Y2JiYjgzZjg3YTE5YmI5NWE4ZDFmZjU2NDkwOWE,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009113,110736,501-35-06040,BARNETT,BARNE SPRINGS CLUTCH,Kit de muelles de embrague BARNETT,33.08,27.34,16.40,501-35-06040,0,7320208190,0,1,"<p justify>Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.<br><br></p><ul><li justify>Lote de 6</li></ul>","
Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.Lote de 6",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,411,116,146,88,32,,,https://api.mybihr.com/medias/1009113-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE4MTF8aW1hZ2UvanBlZ3xhRFZrTDJnek9TODRPRGN6TnpJeE1EQTBNRFl5THpFd01Ea3hNVE10TVY4NE1EQlhlRGd3TUVnfDkyMTM2NGJkM2M2YWIyN2YxMjZlYmVmMDBiOWVhZjQ3MjVhMjZmOWZjNjZiNTZjNjhhODVmYjI1NmM5Mzk2ZjY,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009061,AE5300,303-10-20002,BARNETT,BARNE CLUTCH STEEL&FRICTION,Kit de embrague BARNETT,371.49,307.02,184.21,303-10-20002,1,8714105000,0,1,"<ul><li justify>Incluye discos de kevlar, cuya composición posee mayor densidad para aumentar la vida útil.</li><li justify>Incluye 9 discos de fricción, 10 discos de acero y 6 muelles ultrarresistentes</li></ul>","Incluye discos de kevlar, cuya composición posee mayor densidad para aumentar la vida útil.Incluye 9 discos de fricción, 10 discos de acero y 6 muelles ultrarresistentes",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,1761,1200,183,175,55,,,,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009160,110846,501-59-05098,BARNETT,BARNE SPRINGS CLUTCH,Kit de muelles de embrague BARNETT,39.37,32.54,19.52,501-59-05098,0,7320208190,0,1,"<p justify>Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.<br><br></p><ul><li justify>Lote de 5</li></ul>","
Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.Lote de 5",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,411,190,146,88,32,,,https://api.mybihr.com/medias/1009160-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE4MTF8aW1hZ2UvanBlZ3xhRFptTDJnd05DODRPRGN6TkRNeU16Z3pOVEU0THpFd01Ea3hOakF0TVY4NE1EQlhlRGd3TUVnfDFiNTdmYzdmYWI3YmM0MGU4YjA3YTM4ODMyYTIyY2I1ZDJkMWMwODllZmM2MzI0ZWI4OWRlMDk3MjdkNTkwYjg,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009163,110847,501-61-05079,BARNETT,BARNE SPRINGS CLUTCH,Kit de muelles de embrague BARNETT,30.99,25.61,15.37,501-61-05079,1,7320208190,0,1,"<p justify>Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.<br><br></p><ul><li justify>Lote de 5</li></ul>","
Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.Lote de 5",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,411,116,146,88,32,,,https://api.mybihr.com/medias/1009163-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE4MTF8aW1hZ2UvanBlZ3xhR00xTDJnMU1TODRPRFUyTkRNME9UQXhNREl5THpFd01Ea3hOak10TVY4NE1EQlhlRGd3TUVnfDRjMDdiMDFmZDY4ZTlhZTc3ZDM1MzFjZTczZjI3MmYwYzNkM2RjZjE0NDllNjYwMzliMzA2ZWU2YjlhMGI0NGI,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009166,110866,501-64-06088,BARNETT,BARNE SPRINGS CLUTCH,Kit de muelles de embrague BARNETT,33.08,27.34,16.40,501-64-06088,0,7320208190,0,1,"<p justify>Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.<br><br></p><ul><li justify>Lote de 6</li></ul>","
Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.Lote de 6",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,411,105,146,88,32,,,https://api.mybihr.com/medias/1009166-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE4MTF8aW1hZ2UvanBlZ3xhRE14TDJnek55ODRPVEF4TlRnNE1USXpOamM0THpFd01Ea3hOall0TVY4NE1EQlhlRGd3TUVnfDUzZDVhZTdiZmIzNjNlODk4ZTU0YjAwMDQ5ODBjY2Q2NTgyZmU3MDU2NWEyZjNhOTVhNTNiN2Y4MjJiOThiMDI,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009117,110750,501-39-06052,BARNETT,BARNE SPRINGS CLUTCH,Kit de muelles de embrague BARNETT,33.08,27.34,16.40,501-39-06052,0,7320208190,0,1,"<p justify>Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.<br><br></p><ul><li justify>Lote de 6</li></ul>","
Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.Lote de 6",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,364,122,131,103,27,,,https://api.mybihr.com/medias/1009117-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE4MTF8aW1hZ2UvanBlZ3xhR1ExTDJoak1TODRPVE0wT0RBd056VXlOamN3THpFd01Ea3hNVGN0TVY4NE1EQlhlRGd3TUVnfGI2YWZkMWI1YjIxYmI0MTExZGRhYjMzYjNmNDhkN2I3ZDQ5ZjVhOWNlNzk3MGMzYjk1MjAwYmZhNmJiMzk2ZmQ,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009148,110867,501-53-06089,BARNETT,BARNE SPRINGS CLUTCH,Kit de muelles de embrague BARNETT,33.08,27.34,16.40,501-53-06089,0,7320208190,0,1,"<p justify>Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.<br><br></p><ul><li justify>Lote de 6</li></ul>","
Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.Lote de 6",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,411,116,146,88,32,,,https://api.mybihr.com/medias/1009148-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE4MTF8aW1hZ2UvanBlZ3xhR1V3TDJneU15ODRPVEF4TVRBeE9EUTJOVFU0THpFd01Ea3hORGd0TVY4NE1EQlhlRGd3TUVnfDA3OWYzMTE3NGY0MTFiNmQ1NTI1MTYzNTcwNjgyNTkzYzJiYjY0ODIxYTc2MzEwNjdlZWIxYzQ5NTRlNTBiMDI,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009078,112009,302-45-10015,BARNETT,BARNE PLATE FRICTION,Kit de discos de embrague BARNETT,124.96,103.27,61.96,302-45-10015,0,8714109090,0,1,"<ul><li justify>Recambios de calidad, contiene un kit completo de discos de fricción de kevlar.</li><li justify>Para embrague seco o húmedo.</li><li justify>Fabricado en EE.UU.</li><li justify>Kit de 7</li></ul>","Recambios de calidad, contiene un kit completo de discos de fricción de kevlar.Para embrague seco o húmedo.Fabricado en EE.UU.Kit de 7",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,1756,241,176,175,57,,,https://api.mybihr.com/medias/1009078-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDA3ODd8aW1hZ2UvanBlZ3xhR1k0TDJnME5DODRPVEkwTURJeE1ETXdPVFF5THpFd01Ea3dOemd0TVY4NE1EQlhlRGd3TUVnfGI5ZDIxZDkyZDc3YzM0OTllNDgwYTAyMzYzZDdhNWMyMjA1YjBjZDhiZDAxMTk0MTE5NDU0YTQ0NTljNTBiNzU,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009115,110864,501-39-05052,BARNETT,BARNE SPRINGS CLUTCH,Kit de muelles de embrague BARNETT,27.83,23.00,13.80,501-39-05052,0,7320208190,0,1,"<p justify>Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.<br><br></p><ul><li justify>Lote de 5</li></ul>","
Los muelle de embrague Barnett están hechos de silicio de cromo. Tratados térmicamente, granallados y prejaustados. Estos muelles ultrarresistentes poseen una presión un 10-25% superior a los OEM, lo que hace que tenga mayor vida útil.Lote de 5",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,411,90,146,88,32,,,https://api.mybihr.com/medias/1009115-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDE4MTF8aW1hZ2UvanBlZ3xhRGxoTDJoaVl5ODRPVFExTnpFNE16azBPVEV3THpFd01Ea3hNVFV0TVY4NE1EQlhlRGd3TUVnfGI4ODllNzEwMjc2MmE5ZjliZGRkMThmN2ExMzk5MGI5OTEyYjgzMDk3OWIxOGNmMmM2YzAzMWY0Mjg2N2YxYjY,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009036,122811,321-35-01003,BARNETT,BARNE BASKET CLUTCH,Campana de embrague BARNETT - Honda CR125R (00-07),363.99,300.82,180.49,321-35-01003,1,8483608090,0,1,"<p justify>Nuestras campanas de embrague se fabrican mediante mecanizado CNC, a partir de tocho de aluminio, y poseen inserciones patentadas de acero inoxidable para prevenir las vibraciones de la campana. Conductos mecanizados para mejorar el flujo del aceite, que permiten un mayor enfriamiento y una mayor vida útil del embrague. Tornillos de grado 8 de calidad incluidos, así como disco de apoyo cuando se da el caso.</p><h3 justify>Características:</h3><ul><li justify>Tapa de aluminio mecanizado CNC</li><li justify>Inserciones Barnett de acero inoxidable de última generación: 50% más duraderas que la generación anterior</li><li justify>Previene las vibraciones</li><li justify>Conductos de aceite mecanizados: flujo constante para mayor enfriamiento</li><li justify>Alarga la vida del embrague.</li><li justify>Embrague más suave, con más vida útil, incluso en circunstancias difíciles.</li></ul>","
Nuestras campanas de embrague se fabrican mediante mecanizado CNC, a partir de tocho de aluminio, y poseen inserciones patentadas de acero inoxidable para prevenir las vibraciones de la campana. Conductos mecanizados para mejorar el flujo del aceite, que permiten un mayor enfriamiento y una mayor vida útil del embrague. Tornillos de grado 8 de calidad incluidos, así como disco de apoyo cuando se da el caso.Características:Tapa de aluminio mecanizado CNCInserciones Barnett de acero inoxidable de última generación: 50% más duraderas que la generación anteriorPreviene las vibracionesConductos de aceite mecanizados: flujo constante para mayor enfriamientoAlarga la vida del embrague.Embrague más suave, con más vida útil, incluso en circunstancias difíciles.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,2630,540,170,182,85,,,https://api.mybihr.com/medias/1009036-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDMxNDF8aW1hZ2UvanBlZ3xhRFE0TDJneFppODVNREV5TkRVeU1qazBOamcyTHpFd01Ea3dNell0TVY4NE1EQlhlRGd3TUVnfGFmMDZhZmUwMGYzMjYzYTg2MjA3NTg2MDkzZWMxMDY3NGNjNjMwOTJmMTdjMGM1MTAyYzI2NjQ5MTU0N2JiMjQ,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009082,120065,401-30-063012,BARNETT,BARNE PLATE STEEL,Separador de embrague BARNETT,9.98,8.25,4.95,401-30-063012,0,8714105000,0,1,"<p justify>Discos de acero templado Barnett: reducen la vibración, testados para responder eficazmente.<br><br></p><ul justify><li justify>Se necesitan seis</li><li justify>1'6 mm de grosor</li></ul><p justify><br>*Aviso: Hay que reutilizar el disco separador de acero de fábrica.</p>","
Discos de acero templado Barnett: reducen la vibración, testados para responder eficazmente.Se necesitan seis1'6 mm de grosor
*Aviso: Hay que reutilizar el disco separador de acero de fábrica.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,78,30,140,140,4,,,https://api.mybihr.com/medias/1009082-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTYzNjR8aW1hZ2UvanBlZ3xhRFkyTDJnelppODRPVE0wT0RrNU5URTFOREl5THpFd01Ea3dPREl0TVY4NE1EQlhlRGd3TUVnfDMwMWY5MzNmN2EwZDRlM2EwZGM4MmRkMDFmNzRlODg2ODNkOGViZDg4NjIzM2Y0ZDY0YTIwOWU1ODJkMWEwZGU,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009034,110747,MT-41-6,BARNETT,BARNE SPRINGS CLUTCH,Kit de muelles de embrague BARNETT,14.00,11.57,8.10,8430525084001,0,8714105000,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,411,116,146,88,32,,,https://api.mybihr.com/medias/1009034-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzkzNTF8aW1hZ2UvanBlZ3xhREppTDJnellTODRPVFE1TURReU5ERXpOVGs0THpFd01Ea3dNelF0TVY4NE1EQlhlRGd3TUVnfDYyZTA0OGE4MDU2ZjFlOTRlOTY1NGNjODc5NTZhMzg0OTNjODBiMTAwMDRmNDIzMDAyYTY3ZDdhZmU1MmZlOGM,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009037,122812,321-35-01004,BARNETT,BARNE BASKET CLUTCH,Campana de embrague BARNETT - Honda CR250R (92-07),391.99,323.96,194.38,321-35-01004,0,8483608090,0,1,"<p justify>Nuestras campanas de embrague se fabrican mediante mecanizado CNC, a partir de tocho de aluminio, y poseen inserciones patentadas de acero inoxidable para prevenir las vibraciones de la campana. Conductos mecanizados para mejorar el flujo del aceite, que permiten un mayor enfriamiento y una mayor vida útil del embrague. Tornillos de grado 8 de calidad incluidos, así como disco de apoyo cuando se da el caso.</p><h3 justify>Características:</h3><ul><li justify>Tapa de aluminio mecanizado CNC</li><li justify>Inserciones Barnett de acero inoxidable de última generación: 50% más duraderas que la generación anterior</li><li justify>Previene las vibraciones</li><li justify>Conductos de aceite mecanizados: flujo constante para mayor enfriamiento</li><li justify>Alarga la vida del embrague.</li><li justify>Embrague más suave, con más vida útil, incluso en circunstancias difíciles.</li></ul>","
Nuestras campanas de embrague se fabrican mediante mecanizado CNC, a partir de tocho de aluminio, y poseen inserciones patentadas de acero inoxidable para prevenir las vibraciones de la campana. Conductos mecanizados para mejorar el flujo del aceite, que permiten un mayor enfriamiento y una mayor vida útil del embrague. Tornillos de grado 8 de calidad incluidos, así como disco de apoyo cuando se da el caso.Características:Tapa de aluminio mecanizado CNCInserciones Barnett de acero inoxidable de última generación: 50% más duraderas que la generación anteriorPreviene las vibracionesConductos de aceite mecanizados: flujo constante para mayor enfriamientoAlarga la vida del embrague.Embrague más suave, con más vida útil, incluso en circunstancias difíciles.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,2627,726,184,172,83,,,https://api.mybihr.com/medias/1009037-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDMxNDF8aW1hZ2UvanBlZ3xhR05pTDJnM1ppODRPVFE0T0RrNU1UZzBOamN3THpFd01Ea3dNemN0TVY4NE1EQlhlRGd3TUVnfGU3NmM0ODM0ODIzMWRmNjcyN2MwMzEwZDljNGE4OTBjNTRmOWU1YzA3NDExYjhlYTY1NmYzZDcwNjA4OGM1YWU,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009045,122822,321-45-01004,BARNETT,BARNE BASKET CLUTCH,Campana de embrague BARNETT - Kawasaki KX250 (92-08),393.00,324.79,194.87,321-45-01004,1,8483608090,0,1,"<p justify>Nuestras campanas de embrague se fabrican mediante mecanizado CNC, a partir de tocho de aluminio, y poseen inserciones patentadas de acero inoxidable para prevenir las vibraciones de la campana. Conductos mecanizados para mejorar el flujo del aceite, que permiten un mayor enfriamiento y una mayor vida útil del embrague. Tornillos de grado 8 de calidad incluidos, así como disco de apoyo cuando se da el caso.</p><h3 justify>Características:</h3><ul><li justify>Tapa de aluminio mecanizado CNC</li><li justify>Inserciones Barnett de acero inoxidable de última generación: 50% más duraderas que la generación anterior</li><li justify>Previene las vibraciones</li><li justify>Conductos de aceite mecanizados: flujo constante para mayor enfriamiento</li><li justify>Alarga la vida del embrague.</li><li justify>Embrague más suave, con más vida útil, incluso en circunstancias difíciles.</li></ul>","
Nuestras campanas de embrague se fabrican mediante mecanizado CNC, a partir de tocho de aluminio, y poseen inserciones patentadas de acero inoxidable para prevenir las vibraciones de la campana. Conductos mecanizados para mejorar el flujo del aceite, que permiten un mayor enfriamiento y una mayor vida útil del embrague. Tornillos de grado 8 de calidad incluidos, así como disco de apoyo cuando se da el caso.Características:Tapa de aluminio mecanizado CNCInserciones Barnett de acero inoxidable de última generación: 50% más duraderas que la generación anteriorPreviene las vibracionesConductos de aceite mecanizados: flujo constante para mayor enfriamientoAlarga la vida del embrague.Embrague más suave, con más vida útil, incluso en circunstancias difíciles.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,2490,720,171,182,80,,,https://api.mybihr.com/medias/1009045-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDMxNDF8aW1hZ2UvanBlZ3xhR0psTDJobE1pODRPVEkwTURnMU56UTNOelF5THpFd01Ea3dORFV0TVY4NE1EQlhlRGd3TUVnfGY0Y2M3YmEwMjEyOTU5ZmU5MTNiZGJhZTY0ZmQzOWIxNmQwZTUzY2M2NTk3NjEyYTM0MTM1OGYwM2U0NDgwNGY,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
1009073,110337,301-48-10007,BARNETT,BARNE PLATE FRICTION,Disco de embrague BARNETT,18.38,15.19,9.11,301-48-10007,44,8714105000,0,1,"<p justify>Gama K de discos de fricción de Barnett: de kevlar, extrarresistentes.</p>","
Gama K de discos de fricción de Barnett: de kevlar, extrarresistentes.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,499,54,15,168,198,,,https://api.mybihr.com/medias/1009073-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjIzNTR8aW1hZ2UvanBlZ3xhRGhoTDJnellpODRPVE00TlRrd09ETXdOakl5THpFd01Ea3dOek10TVY4NE1EQlhlRGd3TUVnfGM2ZDE5YzI4NTZlNWRjNTVlODFjN2Y3ZjEyZWJiNzljZWFjNDcyMTc4Y2RjYTRiNzc0YTYyNjYzYmJiYTQ5ZmI,https://static.bihr.pro/eBihr/Pictures/BARNETT-pictures.zip,Spain Warehouse (Parts)
